2979.0 3.31213893698 3.27280351052 0.812519298752 0.511109 0.0287218 0.0274117 0.0284403 N
2980.0 3.89677494136 11.9029866751 0.0 0.0276203 0.49051 0.486184 0.493034 N
3091.0 3.67945841639 2.1931268476 0.853706507459 0.519737 0.027535 0.0255765 0.0267492 N
3097.0 11.0806209897 2.04137717472 1.0 0.494054 0.034029 0.032038 0.0331011 N
3104.0 20.1902362877 2.71040499699 0.0 0.0284328 0.402012 0.396043 0.401629 N
3123.0 3.46153378657 2.62490579816 0.739306706876 0.533226 0.024867 0.0237548 0.0245899 N
3125.0 2.0 2.0 0.731703535828 0.548753 0.0229975 0.0211807 0.0222653 N
3126.0 2.94951753213 2.0 0.679146848174 0.557746 0.0203147 0.0187927 0.0196922 N
3127.0 2.0 2.0 0.850344549266 0.515146 0.029663 0.0272264 0.0286435 N
3128.0 14.4282216493 2.01885264724 0.632770576643 0.58597 0.01286 0.0122675 0.0126854 N
3129.0 52.9479440276 3.22840611988 0.0906614748552 0.41236 0.10348 0.0946411 0.0973958 N
3130.0 7.78406938818 2.00309834204 0.368264089891 0.675727 0.00441494 0.00421142 0.00434589 N
3131.0 2.0 2.0 0.827779089761 0.524632 0.0281598 0.0258405 0.0271833 N
3132.0 2.0 2.0 0.0 0.138669 0.231124 0.221532 0.228493 N
3133.0 36.7662792843 4.3207494359 0.488860216273 0.445821 0.0866204 0.0792098 0.0816776 N
3134.0 3.5147654762 2.0 0.255668440752 0.730788 0.00268251 0.00253008 0.00260924 N
3135.0 5.86089107745 2.24533608706 0.912272466777 0.496642 0.0326795 0.0303633 0.0316357 N
3136.0 2.0 2.0 0.0083970078807 0.835548 0.000142314 0.000115598 0.000110237 N
3137.0 2.5031444402 2.0124884102 0.461160630083 0.650707 0.00852852 0.00796836 0.00830184 N
3138.0 2.71557866043 2.15501771642 0.73164070769 0.551425 0.0215359 0.0198995 0.0208231 N
3139.0 4.19881697003 2.0 0.0653533397144 0.832464 0.000183395 0.000143403 0.000147903 N
3140.0 2.82086128829 2.22861110665 0.148486630518 0.793742 0.000731432 0.000664557 0.000679274 N
3141.0 18.3697934582 2.0 0.572302594831 0.62303 0.00889421 0.00828233 0.00854233 N
3142.0 12.8012535576 3.28871378762 0.0 0.0292034 0.390222 0.383769 0.389344 N
3143.0 8.95133521375 2.0 0.515175605936 0.640419 0.00871692 0.00817691 0.00844283 N
3144.0 10.4249033685 2.0 0.645449480383 0.580588 0.0168114 0.0159317 0.0165228 N
3145.0 23.5094631357 3.40499526908 0.0 0.0277634 0.406696 0.400567 0.40603 N
3146.0 5.99572344422 2.18782627817 0.0 0.0493283 0.277246 0.269315 0.27368 N
3147.0 2.0 2.0 0.761261125963 0.54257 0.0246297 0.0226156 0.0237819 N
3148.0 5.40722693488 2.0 0.0 0.0519104 0.273498 0.265907 0.270653 N
3149.0 2.0 2.0 0.926215684557 0.493326 0.0350073 0.032038 0.0337141 N
3150.0 4.59270166136 2.57807881628 0.907757451731 0.507807 0.0309136 0.0296258 0.0305795 N
3151.0 2.0 2.0 0.729074889936 0.553606 0.021385 0.0196689 0.0206698 N
3152.0 3.10949678499 2.0 0.0 0.0846047 0.245215 0.237309 0.244065 N
3153.0 2.57897258466 2.03611766595 0.854113478667 0.512472 0.030045 0.027703 0.0290506 N
3154.0 6.59757529278 2.81258640297 0.0 0.0321503 0.363205 0.357271 0.362161 N
