234,0 2,161513295 5,20761693113 7,48778556584 0,0837178 0,258099 0,246136 0,252683 N
204,0 2,0 5,88384402596 5,95937962741 0,0843925 0,242943 0,230173 0,236203 S
989,0 2,27922750728 6,42064565595 5,93960122769 0,0843925 0,242943 0,230173 0,236203 S
373,0 2,23160198209 4,55347651132 7,38351544203 0,0844555 0,257442 0,245512 0,252009 N
162,0 2,01975260978 2,9546157055 6,32860487574 0,08464 0,237432 0,226351 0,23574 S
426,0 2,23568484447 3,42130195669 6,30800679394 0,08464 0,237432 0,226351 0,23574 S
581,0 2,0 3,27904883417 6,32453230343 0,08464 0,237432 0,226351 0,23574 S
693,0 2,0 3,42442224253 6,34357036375 0,08464 0,237432 0,226351 0,23574 S
868,0 2,0 3,31252284284 6,33697899126 0,08464 0,237432 0,226351 0,23574 S
916,0 2,0 3,21819702668 6,32117934195 0,08464 0,237432 0,226351 0,23574 S
387,0 2,16990644383 5,74780963025 6,78716478421 0,0847569 0,257979 0,244931 0,251067 N
91,0 2,12647402066 6,25669052744 5,69093229855 0,0853505 0,238491 0,225879 0,231843 S
109,0 2,02794231068 6,25916964214 5,73223466081 0,0853505 0,238491 0,225879 0,231843 S
291,0 2,0 6,35537619126 5,68732639346 0,0853505 0,238491 0,225879 0,231843 S
372,0 2,0 6,46674433312 5,73823597052 0,0853505 0,238491 0,225879 0,231843 S
483,0 2,19572847405 6,31226141465 5,69407132288 0,0853505 0,238491 0,225879 0,231843 S
519,0 2,0 6,0138365266 5,68707986346 0,0853505 0,238491 0,225879 0,231843 S
665,0 2,00369146287 5,76140838703 5,70546932708 0,0853505 0,238491 0,225879 0,231843 S
878,0 2,0 6,03318404147 5,74613694871 0,0853505 0,238491 0,225879 0,231843 S
771,0 2,0 4,5497052327 6,81921566464 0,0854425 0,250546 0,238638 0,245117 N
50,0 2,20526974861 3,36263452505 5,34704957427 0,086452 0,221276 0,210429 0,218658 S
189,0 2,47627504867 3,30331545331 5,35435790401 0,086452 0,221276 0,210429 0,218658 S
255,0 2,23586496828 3,22993780675 5,36032491046 0,086452 0,221276 0,210429 0,218658 S
369,0 2,22803653643 3,36451141295 5,3332525717 0,086452 0,221276 0,210429 0,218658 S
531,0 2,0 3,39244029102 5,36388621101 0,086452 0,221276 0,210429 0,218658 S
643,0 2,0 3,15047543128 5,3367252496 0,086452 0,221276 0,210429 0,218658 S
803,0 2,00868486558 3,33649270957 5,35763487089 0,086452 0,221276 0,210429 0,218658 S
909,0 2,4075924145 3,00326610279 5,33357869071 0,086452 0,221276 0,210429 0,218658 S
407,0 2,08732414892 2,91123270208 5,43138516175 0,0869789 0,22301 0,212148 0,220494 N
744,0 2,04695583043 3,40742845328 5,43672435117 0,0869789 0,22301 0,212148 0,220494 S
723,0 2,0 3,34238086036 5,38666052144 0,0883751 0,222193 0,21133 0,219583 N
36,0 2,02007843388 3,30663318639 5,01687908216 0,0893846 0,215991 0,205144 0,213039 S
280,0 2,45975577176 2,86994359016 5,02021264025 0,0893846 0,215991 0,205144 0,213039 S
337,0 2,20791274182 3,08816961683 5,0082208066 0,0893846 0,215991 0,205144 0,213039 S
404,0 2,0 3,12971090245 5,01275887666 0,0893846 0,215991 0,205144 0,213039 S
540,0 2,03320613289 3,31003112406 4,99764263754 0,0893846 0,215991 0,205144 0,213039 S
673,0 2,0 3,23441125595 5,01509114358 0,0893846 0,215991 0,205144 0,213039 S
711,0 2,0 3,01004493375 5,00827870223 0,0893846 0,215991 0,205144 0,213039 S
855,0 2,0 3,43021342854 4,99750804573 0,0893846 0,215991 0,205144 0,213039 S
953,0 2,0094729054 2,56292032929 4,99506845292 0,0893846 0,215991 0,205144 0,213039 S
140,0 2,40621502062 3,22363738175 5,13363566992 0,0900288 0,217382 0,206558 0,214437 N
177,0 2,27582960789 2,63978345383 4,88715782224 0,0909748 0,212714 0,201909 0,209617 S
298,0 2,0 3,09491281689 4,96763010595 0,0916071 0,214828 0,203994 0,211862 N
319,0 2,08675230655 2,94936177828 4,85799070096 0,0932822 0,212195 0,201372 0,20903 N
486,0 2,15048910892 3,37215098606 4,8509440675 0,0932822 0,212195 0,201372 0,20903 S
796,0 2,0 2,98268974225 4,85660512191 0,0932822 0,212195 0,201372 0,20903 S
880,0 2,32470582652 3,17191957271 4,86627379383 0,0932822 0,212195 0,201372 0,20903 S
961,0 2,17647402459 2,98026963279 4,8639753032 0,0932822 0,212195 0,201372 0,20903 S
526,0 2,0 3,1368814896 4,81280333702 0,0940423 0,210808 0,200041 0,207624 N
45,0 2,0 3,23775537659 4,79323134445 0,0968609 0,210167 0,199387 0,206933 N
241,0 2,0 2,61070464226 4,80102638062 0,0968609 0,210167 0,199387 0,206933 S
667,0 2,0 2,93548797291 4,80231168777 0,0968609 0,210167 0,199387 0,206933 S
178,0 2,0 3,05924148804 4,7385206072 0,0980654 0,209276 0,198493 0,205957 N
322,0 2,0 3,08018707182 4,74464361179 0,0980654 0,209276 0,198493 0,205957 S
415,0 2,1036881846 3,12936002078 4,74781055001 0,0980654 0,209276 0,198493 0,205957 S
753,0 2,33967420088 2,51961483504 4,75632585902 0,0980654 0,209276 0,198493 0,205957 S
800,0 2,33919578349 2,95598064217 4,7623329462 0,0980654 0,209276 0,198493 0,205957 S
948,0 2,20551408614 3,22923225901 4,7309664052 0,0980654 0,209276 0,198493 0,205957 S
10,0 2,0 3,20039173728 4,57184432088 0,0981712 0,205247 0,194535 0,20186 N
190,0 2,27889557879 3,30226631481 4,54265392209 0,0981712 0,205247 0,194535 0,20186 S
286,0 2,0 3,33574882603 4,57608254775 0,0981712 0,205247 0,194535 0,20186 S
390,0 2,49831888611 3,36864699315 4,54253917064 0,0981712 0,205247 0,194535 0,20186 S
446,0 2,0 3,10403415684 4,56424528855 0,0981712 0,205247 0,194535 0,20186 S
548,0 2,32902109839 2,98123577923 4,55498171814 0,0981712 0,205247 0,194535 0,20186 S
653,0 2,0 3,03739417526 4,57123707063 0,0981712 0,205247 0,194535 0,20186 S
858,0 2,00878692925 3,26189268293 4,5733396806 0,0981712 0,205247 0,194535 0,20186 S
970,0 2,17488255617 2,62749274736 4,54314373377 0,0981712 0,205247 0,194535 0,20186 S
34,0 2,27371540823 3,27230858644 4,08287385715 0,0981765 0,193293 0,182853 0,189571 N
165,0 2,4233955147 2,91778550938 4,05432025822 0,0981765 0,193293 0,182853 0,189571 S
274,0 2,15978724278 3,19221887269 4,06458687404 0,0981765 0,193293 0,182853 0,189571 S
388,0 2,0 3,09126796951 4,08036079247 0,0981765 0,193293 0,182853 0,189571 S
437,0 2,0 3,38536110462 4,06990187548 0,0981765 0,193293 0,182853 0,189571 S
517,0 2,48797005699 3,12264167237 4,07784239961 0,0981765 0,193293 0,182853 0,189571 S
651,0 2,03863991994 2,78979431499 4,07039193789 0,0981765 0,193293 0,182853 0,189571 S
773,0 2,41308408311 3,36015724149 4,08918965724 0,0981765 0,193293 0,182853 0,189571 S
853,0 2,25097364805 3,0458528625 4,05493348844 0,0981765 0,193293 0,182853 0,189571 S
943,0 2,49342095244 2,71559924363 4,06886681204 0,0981765 0,193293 0,182853 0,189571 S
992,0 2,16546786574 2,58195375126 4,01884732714 0,101047 0,19153 0,181147 0,187812 N
396,0 2,0336754731 2,77011565373 3,9856954397 0,103705 0,189877 0,179515 0,1861 N
32,0 2,20862539405 2,98987036813 3,93489244499 0,106677 0,187199 0,176912 0,183379 S
133,0 2,11732219109 3,18813254957 3,93910575251 0,106677 0,187199 0,176912 0,183379 S
293,0 2,0 3,23656131423 3,91180348894 0,106677 0,187199 0,176912 0,183379 S
394,0 2,31921523731 2,51259418606 3,93993290367 0,106677 0,187199 0,176912 0,183379 S
427,0 2,0 3,195667001 3,92024591614 0,106677 0,187199 0,176912 0,183379 S
589,0 2,0 3,2303203493 3,93102546408 0,106677 0,187199 0,176912 0,183379 S
624,0 2,03994701264 2,83824214252 3,93411202103 0,106677 0,187199 0,176912 0,183379 S
898,0 2,0 2,81130985167 3,92054497192 0,106677 0,187199 0,176912 0,183379 S
985,0 2,05552297152 3,36279584899 3,90607007706 0,106677 0,187199 0,176912 0,183379 S
722,0 2,41350234568 3,37429712089 3,95811781426 0,108743 0,188735 0,178423 0,184941 N
20,0 2,0 3,36811490983 3,8124588305 0,112399 0,183152 0,173076 0,179443 S
129,0 2,07576034381 2,66404267882 3,82505833107 0,112399 0,183152 0,173076 0,179443 S
263,0 2,12441808057 3,2331442611 3,81906083992 0,112399 0,183152 0,173076 0,179443 S
395,0 2,0285198746 3,42752897026 3,80435451223 0,112399 0,183152 0,173076 0,179443 S
469,0 2,09335222783 2,67074293979 3,80569685614 0,112399 0,183152 0,173076 0,179443 S
504,0 2,32471159471 2,76967804172 3,80005421699 0,112399 0,183152 0,173076 0,179443 S
606,0 2,0 2,76197415269 3,79369304514 0,112399 0,183152 0,173076 0,179443 S
889,0 2,032747366 3,37566843121 3,82758276525 0,112399 0,183152 0,173076 0,179443 S
972,0 2,0 3,20685192408 3,79921873873 0,112399 0,183152 0,173076 0,179443 S
743,0 2,3587707745 3,21228701448 3,85270193874 0,115116 0,184883 0,174711 0,181106 N
43,0 2,07169424668 3,3711460041 3,63456542103 0,115272 0,177589 0,167514 0,173726 N
115,0 2,23310291124 3,16758036577 3,634237365 0,115272 0,177589 0,167514 0,173726 S
236,0 2,16576117254 3,45387789961 3,62235447388 0,115272 0,177589 0,167514 0,173726 S
359,0 2,11496314674 2,71727043328 3,61176259324 0,115272 0,177589 0,167514 0,173726 S
438,0 2,028730356 2,88167359806 3,63425956262 0,115272 0,177589 0,167514 0,173726 S
515,0 2,2328505773 3,00285695174 3,62058282514 0,115272 0,177589 0,167514 0,173726 S
630,0 2,0 3,37075677435 3,6198900078 0,115272 0,177589 0,167514 0,173726 S
742,0 2,0 3,38272000902 3,6336541509 0,115272 0,177589 0,167514 0,173726 S
851,0 2,15574491203 3,06595903558 3,61052915456 0,115272 0,177589 0,167514 0,173726 S
910,0 2,16024921997 2,7084327577 3,61358417024 0,115272 0,177589 0,167514 0,173726 S
82,0 2,16959296692 2,55848265742 3,54014931968 0,116835 0,174949 0,164953 0,171076 N
103,0 2,20096347386 3,22384157365 3,49753256142 0,120246 0,172834 0,162913 0,168983 N
227,0 2,01626658847 2,88578918644 3,49131032262 0,120246 0,172834 0,162913 0,168983 S
349,0 2,10442284966 2,98460317385 3,49792935279 0,120246 0,172834 0,162913 0,168983 S
436,0 2,0 2,83686345148 3,51071546049 0,120246 0,172834 0,162913 0,168983 S
552,0 2,27966098074 2,68996105335 3,51021096481 0,120246 0,172834 0,162913 0,168983 S
668,0 2,0 2,57264400521 3,52819730513 0,120246 0,172834 0,162913 0,168983 S
759,0 2,21033082919 3,27770101337 3,51882159683 0,120246 0,172834 0,162913 0,168983 S
861,0 2,00147153141 2,5259975335 3,50760845303 0,120246 0,172834 0,162913 0,168983 S
920,0 2,13205597627 2,56903017492 3,4966210466 0,120246 0,172834 0,162913 0,168983 S
228,0 2,25026290146 3,03839927835 3,42655439329 0,124204 0,170172 0,160381 0,166356 N
463,0 2,0 3,24757699832 3,449990605 0,124204 0,170172 0,160381 0,166356 S
89,0 2,15404413457 3,42039949464 3,39144518636 0,12493 0,168913 0,159211 0,165154 N
123,0 2,15227815947 2,89518929074 3,40631034809 0,12493 0,168913 0,159211 0,165154 S
306,0 2,08384845302 2,60131932696 3,39207025079 0,12493 0,168913 0,159211 0,165154 S
550,0 2,0 2,90804460584 3,41172449244 0,12493 0,168913 0,159211 0,165154 S
679,0 2,00605555516 3,35702268356 3,41334020125 0,12493 0,168913 0,159211 0,165154 S
767,0 2,0 3,34135130581 3,3979781624 0,12493 0,168913 0,159211 0,165154 S
865,0 2,01310247147 3,37768213625 3,39316520155 0,12493 0,168913 0,159211 0,165154 S
950,0 2,0 2,73664240847 3,40800338294 0,12493 0,168913 0,159211 0,165154 S
77,0 2,0 3,34947323397 3,32844054002 0,126974 0,164821 0,155251 0,1611 N
118,0 2,29604146224 2,69915428134 3,33988740951 0,126974 0,164821 0,155251 0,1611 S
268,0 2,21660936626 3,19414823551 3,33926737874 0,126974 0,164821 0,155251 0,1611 S
305,0 2,34322976779 3,08059152492 3,30778423197 0,126974 0,164821 0,155251 0,1611 S
451,0 2,13979386609 2,54900225275 3,30546815734 0,126974 0,164821 0,155251 0,1611 S
640,0 2,0 3,29028599057 3,3362797312 0,126974 0,164821 0,155251 0,1611 S
741,0 2,10526093187 2,97475703624 3,31829708865 0,126974 0,164821 0,155251 0,1611 S
818,0 2,0953416913 3,34031414584 3,32937602947 0,126974 0,164821 0,155251 0,1611 S
906,0 2,0 2,84091425846 3,32612582431 0,126974 0,164821 0,155251 0,1611 S
506,0 2,40371342422 2,91292231686 3,28422335333 0,128863 0,163309 0,153766 0,159582 N
73,0 2,0 2,7931153213 3,25004004447 0,132968 0,161921 0,152441 0,158221 N
266,0 2,0 2,80897774233 3,22859011419 0,132968 0,161921 0,152441 0,158221 S
376,0 2,0 3,37188240114 3,25812734156 0,132968 0,161921 0,152441 0,158221 S
475,0 2,27688222912 3,06533322833 3,23328034892 0,132968 0,161921 0,152441 0,158221 S
691,0 2,33842369563 3,00693007204 3,2505507283 0,132968 0,161921 0,152441 0,158221 S
729,0 2,13183629339 3,05332983091 3,25995576518 0,132968 0,161921 0,152441 0,158221 S
854,0 2,0 3,06572834755 3,22826612373 0,132968 0,161921 0,152441 0,158221 S
942,0 2,0 3,11873903761 3,24214896197 0,132968 0,161921 0,152441 0,158221 S
127,0 2,09520659362 2,64760852099 3,22486879942 0,133743 0,160163 0,150728 0,156419 N
17,0 2,00367186401 2,80221840085 3,15511690905 0,135205 0,158179 0,148785 0,154395 N
259,0 2,34059725688 3,0878814978 3,1535520216 0,135205 0,158179 0,148785 0,154395 S
357,0 2,06446400151 2,83255848187 3,15732759779 0,135205 0,158179 0,148785 0,154395 S
409,0 2,0 2,72621333984 3,18855364069 0,135205 0,158179 0,148785 0,154395 S
505,0 2,29732473793 2,97435858121 3,16247419647 0,135205 0,158179 0,148785 0,154395 S
687,0 2,12830167912 3,07832847538 3,1786795339 0,135205 0,158179 0,148785 0,154395 S
785,0 2,0 3,25399457886 3,16183875778 0,135205 0,158179 0,148785 0,154395 S
838,0 2,1355435926 3,14095916321 3,17490098149 0,135205 0,158179 0,148785 0,154395 S
911,0 2,0 3,04384085193 3,17308971399 0,135205 0,158179 0,148785 0,154395 S
9,0 2,0 2,75133213955 3,07601843194 0,137675 0,152972 0,143908 0,149285 S
250,0 2,0 3,28385291218 3,07131497454 0,137675 0,152972 0,143908 0,149285 S
331,0 2,12520583395 3,34020356984 3,05282509948 0,137675 0,152972 0,143908 0,149285 S
442,0 2,01486702499 3,02724084879 3,04941171326 0,137675 0,152972 0,143908 0,149285 S
522,0 2,0 2,79533504402 3,04856553534 0,137675 0,152972 0,143908 0,149285 S
654,0 2,25005656696 2,79570562274 3,04508798904 0,137675 0,152972 0,143908 0,149285 S
783,0 2,12456942078 2,88817296558 3,05166884363 0,137675 0,152972 0,143908 0,149285 S
845,0 2,13379838977 2,93652637601 3,04091243259 0,137675 0,152972 0,143908 0,149285 S
936,0 2,16735527531 2,86304558628 3,05520332899 0,137675 0,152972 0,143908 0,149285 S
106,0 2,0 2,89028348135 3,11964708745 0,137987 0,15621 0,146931 0,152445 N
131,0 2,07276391288 2,62157814674 3,03190160963 0,141845 0,151186 0,142191 0,147534 N
86,0 2,31343601489 2,54970145668 2,9958936312 0,14586 0,149059 0,140118 0,145438 N
210,0 2,1368888725 3,26793358775 2,99965516872 0,14586 0,149059 0,140118 0,145438 S
338,0 2,3409841116 3,05702754955 3,00040749756 0,14586 0,149059 0,140118 0,145438 S
488,0 2,41007244112 3,41261503321 2,96893204589 0,14586 0,149059 0,140118 0,145438 S
596,0 2,49594385801 3,4727164312 2,97659284522 0,14586 0,149059 0,140118 0,145438 S
697,0 2,0 2,60234949675 2,97432918278 0,14586 0,149059 0,140118 0,145438 S
863,0 2,19519139652 2,62588141502 3,00246831535 0,14586 0,149059 0,140118 0,145438 S
935,0 2,01262292316 3,06154640413 2,9852100889 0,14586 0,149059 0,140118 0,145438 S
747,0 2,2596329675 2,94249621659 2,95322617574 0,146119 0,147605 0,138739 0,144015 N
78,0 2,09183831294 3,10642027685 2,89801274365 0,15009 0,145706 0,136892 0,142111 N
160,0 2,0088329722 2,968852901 2,91210777655 0,15009 0,145706 0,136892 0,142111 S
244,0 2,0 3,48511905251 2,92606301217 0,15009 0,145706 0,136892 0,142111 S
341,0 2,0 2,69571358537 2,91622652053 0,15009 0,145706 0,136892 0,142111 S
482,0 2,06498831869 2,7876253676 2,91397864291 0,15009 0,145706 0,136892 0,142111 S
586,0 2,0 3,33079446505 2,90988385618 0,15009 0,145706 0,136892 0,142111 S
627,0 2,3391817633 2,85707398809 2,89959954139 0,15009 0,145706 0,136892 0,142111 S
763,0 2,08597328594 2,90492471509 2,9008869878 0,15009 0,145706 0,136892 0,142111 S
819,0 2,02404612554 3,06230749793 2,91000088934 0,15009 0,145706 0,136892 0,142111 S
930,0 2,11126603084 2,83944696123 2,90662051264 0,15009 0,145706 0,136892 0,142111 S
72,0 2,29151688512 2,60397424846 2,75980332202 0,15052 0,138807 0,130323 0,135222 N
130,0 2,01325018467 2,59494125931 2,76158390763 0,15052 0,138807 0,130323 0,135222 S
240,0 2,00252188388 3,28268829408 2,76296433848 0,15052 0,138807 0,130323 0,135222 S
316,0 2,49011826098 2,77074153032 2,76926273688 0,15052 0,138807 0,130323 0,135222 S
421,0 2,2336871584 2,89001812102 2,7744163824 0,15052 0,138807 0,130323 0,135222 S
567,0 2,03245983657 2,67169703737 2,74027902081 0,15052 0,138807 0,130323 0,135222 S
617,0 2,4354827483 2,81590853923 2,74717382934 0,15052 0,138807 0,130323 0,135222 S
755,0 2,0 3,16407207679 2,74207085407 0,15052 0,138807 0,130323 0,135222 S
810,0 2,20621788228 2,6063996584 2,7446273802 0,15052 0,138807 0,130323 0,135222 S
934,0 2,06334740505 3,33131346676 2,76976458607 0,15052 0,138807 0,130323 0,135222 S
42,0 2,0 2,91982020856 2,67749869778 0,151622 0,134534 0,126169 0,130984 N
235,0 2,0 3,14433245215 2,69440732015 0,151622 0,134534 0,126169 0,130984 S
311,0 2,02615863518 3,27082665742 2,68761826996 0,151622 0,134534 0,126169 0,130984 S
556,0 2,00145972787 2,58940285122 2,67043540377 0,151622 0,134534 0,126169 0,130984 S
733,0 2,36747093425 3,38402495873 2,69749046471 0,151622 0,134534 0,126169 0,130984 S
857,0 2,01075136702 2,65964322318 2,67456988921 0,151622 0,134534 0,126169 0,130984 S
907,0 2,24563474191 2,71330816056 2,69411739966 0,151622 0,134534 0,126169 0,130984 S
122,0 2,0 2,90702876671 2,64758257343 0,159517 0,133691 0,12534 0,130156 N
479,0 2,0 2,60830851997 2,65123454062 0,159517 0,133691 0,12534 0,130156 S
628,0 2,0 3,27722272845 2,64109775034 0,159517 0,133691 0,12534 0,130156 S
57,0 2,00051140039 3,1994883842 2,59888888505 0,160515 0,132057 0,123734 0,128521 N
246,0 2,43197128511 2,57907313651 2,60388702998 0,160515 0,132057 0,123734 0,128521 S
334,0 2,17300424456 3,20571709819 2,61540345928 0,160515 0,132057 0,123734 0,128521 S
547,0 2,11384570639 3,14707368566 2,60842922756 0,160515 0,132057 0,123734 0,128521 S
726,0 2,25504193294 2,6481031687 2,59374493026 0,160515 0,132057 0,123734 0,128521 S
826,0 2,0 3,28208468866 2,61752732305 0,160515 0,132057 0,123734 0,128521 S
913,0 2,00246696789 2,97878545569 2,60813343809 0,160515 0,132057 0,123734 0,128521 S
138,0 2,09222662449 3,0477558529 2,55647560654 0,168326 0,130234 0,121997 0,126759 N
429,0 2,42715213883 3,37109199391 2,56054848807 0,168326 0,130234 0,121997 0,126759 S
602,0 2,0 2,92522589333 2,56687414015 0,168326 0,130234 0,121997 0,126759 S
68,0 2,0580701512 3,19204141837 2,5461703968 0,170373 0,128765 0,120523 0,125241 N
272,0 2,19653312656 2,76627202426 2,55079267288 0,170373 0,128765 0,120523 0,125241 S
375,0 2,0 3,11693005997 2,54977295056 0,170373 0,128765 0,120523 0,125241 S
545,0 2,02462710134 2,59217924472 2,52323743409 0,170373 0,128765 0,120523 0,125241 S
779,0 2,0066504501 3,00383402639 2,53555457015 0,170373 0,128765 0,120523 0,125241 S
811,0 2,22583727519 2,5927887141 2,51607591327 0,170373 0,128765 0,120523 0,125241 S
968,0 2,28778459965 3,24218447833 2,53634574784 0,170373 0,128765 0,120523 0,125241 S
55,0 2,0088239724 2,855969587 2,45672191039 0,17349 0,124533 0,116481 0,121125 N
157,0 2,40717291605 2,77724861665 2,4608570759 0,17349 0,124533 0,116481 0,121125 S
237,0 2,08234890168 2,91180936253 2,47120789247 0,17349 0,124533 0,116481 0,121125 S
368,0 2,0 2,80857744589 2,44399490249 0,17349 0,124533 0,116481 0,121125 S
466,0 2,08286173433 2,58649886018 2,44530812538 0,17349 0,124533 0,116481 0,121125 S
534,0 2,20436520097 3,0261629121 2,467339271 0,17349 0,124533 0,116481 0,121125 S
626,0 2,20770102082 2,55779432434 2,47323343677 0,17349 0,124533 0,116481 0,121125 S
772,0 2,0 2,62346148626 2,46866409768 0,17349 0,124533 0,116481 0,121125 S
844,0 2,0 2,70296049157 2,44998175415 0,17349 0,124533 0,116481 0,121125 S
914,0 2,05974769562 2,5969018214 2,44371887306 0,17349 0,124533 0,116481 0,121125 S
411,0 2,0 2,61331089421 2,43629302451 0,178669 0,122601 0,114592 0,119211 N
23,0 2,10303671929 2,51009572145 2,37596020068 0,179921 0,120637 0,112692 0,117259 N
161,0 2,01236707475 2,9604996569 2,38071874846 0,179921 0,120637 0,112692 0,117259 S
222,0 2,0 2,71728461583 2,37611304042 0,179921 0,120637 0,112692 0,117259 S
308,0 2,02326242482 3,13282853655 2,3933333841 0,179921 0,120637 0,112692 0,117259 S
551,0 2,25043698005 3,00057726515 2,384006142 0,179921 0,120637 0,112692 0,117259 S
620,0 2,36236400119 2,93162008032 2,39950972474 0,179921 0,120637 0,112692 0,117259 S
787,0 2,22243625086 2,87285676533 2,38962764872 0,179921 0,120637 0,112692 0,117259 S
843,0 2,0 3,49758788665 2,36972398023 0,179921 0,120637 0,112692 0,117259 S
925,0 2,0 2,64984121191 2,39159856994 0,179921 0,120637 0,112692 0,117259 S
84,0 2,16254287412 2,54421481244 2,36363878304 0,188776 0,11819 0,110339 0,11481 N
120,0 2,43648400666 3,02879209842 2,34882331893 0,188776 0,11819 0,110339 0,11481 S
247,0 2,12945737273 2,94273926181 2,36409183193 0,188776 0,11819 0,110339 0,11481 S
336,0 2,34188427022 2,91672051609 2,33698553186 0,188776 0,11819 0,110339 0,11481 S
435,0 2,31968944006 3,47091552384 2,34233567772 0,188776 0,11819 0,110339 0,11481 S
572,0 2,0 3,34602695709 2,35555734036 0,188776 0,11819 0,110339 0,11481 S
629,0 2,18281218159 2,59108744711 2,35044514399 0,188776 0,11819 0,110339 0,11481 S
750,0 2,00508644135 2,98721694656 2,33985227563 0,188776 0,11819 0,110339 0,11481 S
841,0 2,0 3,07423955286 2,35256794283 0,188776 0,11819 0,110339 0,11481 S
924,0 2,11789746792 2,59184742783 2,35686289016 0,188776 0,11819 0,110339 0,11481 S
19,0 2,0 3,31513136536 2,27289241865 0,198626 0,113849 0,106283 0,110508 N
126,0 2,22870152982 3,4809413707 2,28618651351 0,198626 0,113849 0,106283 0,110508 S
239,0 2,27038615563 2,98754231906 2,27046795627 0,198626 0,113849 0,106283 0,110508 S
307,0 2,10400138518 3,04857598385 2,25535645614 0,198626 0,113849 0,106283 0,110508 S
419,0 2,06004788182 3,39378725383 2,28646987504 0,198626 0,113849 0,106283 0,110508 S
507,0 2,00802921125 2,53393894381 2,26498424204 0,198626 0,113849 0,106283 0,110508 S
650,0 2,01062137918 2,76590822091 2,26388948918 0,198626 0,113849 0,106283 0,110508 S
714,0 2,46978187344 2,65282502318 2,28766681254 0,198626 0,113849 0,106283 0,110508 S
834,0 2,0 3,16951457347 2,25606235554 0,198626 0,113849 0,106283 0,110508 S
918,0 2,13684092365 2,79786820824 2,25919584561 0,198626 0,113849 0,106283 0,110508 S
16,0 2,0 2,70782885467 2,18556239805 0,203667 0,110207 0,102788 0,106933 N
151,0 2,08167173949 2,93112369604 2,20716784314 0,203667 0,110207 0,102788 0,106933 S
249,0 2,04092305608 3,30531912108 2,19311137659 0,203667 0,110207 0,102788 0,106933 S
325,0 2,11327513307 3,01103137998 2,20819056719 0,203667 0,110207 0,102788 0,106933 S
489,0 2,29474311857 3,18542797988 2,18897405674 0,203667 0,110207 0,102788 0,106933 S
529,0 2,28919532371 2,75598627225 2,19402226184 0,203667 0,110207 0,102788 0,106933 S
618,0 2,30274855666 2,5904059557 2,2129849691 0,203667 0,110207 0,102788 0,106933 S
758,0 2,44529593425 2,70049122253 2,18434996422 0,203667 0,110207 0,102788 0,106933 S
839,0 2,0 2,79748629855 2,21462383236 0,203667 0,110207 0,102788 0,106933 S
917,0 2,08378333047 2,78628929002 2,17793024212 0,203667 0,110207 0,102788 0,106933 S
156,0 2,0 3,97805147208 2,10433011343 0,216118 0,10871 0,101138 0,10519 N
233,0 2,25095588891 3,95034858344 2,08245159739 0,216118 0,10871 0,101138 0,10519 S
688,0 2,0 3,79397616975 2,10839823694 0,216118 0,10871 0,101138 0,10519 S
764,0 2,0 4,43469842455 2,09246710489 0,216118 0,10871 0,101138 0,10519 S
807,0 2,0 3,83544946137 2,10452824267 0,216118 0,10871 0,101138 0,10519 S
940,0 2,0 3,78869039781 2,09823050447 0,216118 0,10871 0,101138 0,10519 S
85,0 2,31216665549 2,57962549205 2,13869778413 0,224032 0,106717 0,0993644 0,103488 N
353,0 2,0 3,23106866299 2,11622594653 0,224032 0,106717 0,0993644 0,103488 S
492,0 2,16787820363 2,99282367667 2,11559687164 0,224032 0,106717 0,0993644 0,103488 S
546,0 2,2940745656 2,76146882267 2,10480963246 0,224032 0,106717 0,0993644 0,103488 S
75,0 2,07683134558 4,25220376277 1,99752989852 0,225237 0,103556 0,0962358 0,100191 S
206,0 2,16041774849 4,13401983276 1,99096290178 0,225237 0,103556 0,0962358 0,100191 S
382,0 2,11211388185 3,89420281528 1,97578522866 0,225237 0,103556 0,0962358 0,100191 S
477,0 2,18678090557 3,5060935537 2,01111215013 0,225237 0,103556 0,0962358 0,100191 S
580,0 2,18468782061 3,66597423056 1,99309129961 0,225237 0,103556 0,0962358 0,100191 S
670,0 2,24429757966 3,61436340407 2,00109134373 0,225237 0,103556 0,0962358 0,100191 S
831,0 2,35682061751 4,33212618318 2,00538536934 0,225237 0,103556 0,0962358 0,100191 S
955,0 2,0 3,8950489295 1,9963315117 0,225237 0,103556 0,0962358 0,100191 S
752,0 2,19200363541 3,68082751778 2,05457006729 0,228357 0,106082 0,0985937 0,10263 N
185,0 3,92800469363 2,84308973441 1,92864636694 0,22998 0,105569 0,0977002 0,101977 N
270,0 2,07544554798 4,12977895929 1,93232972739 0,233059 0,0996674 0,0926076 0,0963737 S
398,0 2,0 4,45241917069 1,96084877738 0,233059 0,0996674 0,0926076 0,0963737 S
473,0 2,0 4,49886354897 1,95744036362 0,233059 0,0996674 0,0926076 0,0963737 S
680,0 2,4325808297 4,02281743745 1,92637736887 0,233059 0,0996674 0,0926076 0,0963737 S
814,0 2,0 4,14636534971 1,93874919215 0,233059 0,0996674 0,0926076 0,0963737 S
973,0 2,0 3,77781773547 1,92125342443 0,233059 0,0996674 0,0926076 0,0963737 S
778,0 2,20034732558 2,95622634186 2,05250835305 0,234032 0,102608 0,0954123 0,0994415 N
53,0 2,04421245562 2,93007313253 1,99410562164 0,234408 0,0996483 0,0925625 0,096537 N
