 2 4,73419770068 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,39126095424 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,67820306904 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,01468919284 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,59396924065 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,63828698201 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,49397319546 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,22842981282 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,81261438202 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,543718833 0 0,0678334 0,332408 0,319416 0,329963 S
 2,00957763623 4,77781584808 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,58852064227 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,98001812353 0 0,0678334 0,332408 0,319416 0,329963 S
 2,00042402227 4,8101504486 0 0,0678334 0,332408 0,319416 0,329963 S
 2,38401021012 4,74952441678 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,57376387514 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,50168057533 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,94807533293 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,55464537759 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,17492416003 0 0,0678334 0,332408 0,319416 0,329963 S
 2,12300505604 5,28283907583 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,75170070363 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,28048454018 0 0,0678334 0,332408 0,319416 0,329963 S
 2 5,18535828212 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,67084234169 0 0,0678334 0,332408 0,319416 0,329963 S
 2,47694055099 5,14549747042 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,60117894164 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,65988458769 0 0,0678334 0,332408 0,319416 0,329963 S
 2 4,32079363982 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,06325492593 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,19483555868 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,33717205498 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,82246464106 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,85304976376 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,9478935733 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,55237901356 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,51734420421 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,21980051486 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,49014385159 0 0,083076 0,330307 0,315432 0,327533 S
 2,40739256004 3,64042493788 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,39899192216 0 0,083076 0,330307 0,315432 0,327533 S
 2,26646280413 4,08866536127 0 0,083076 0,330307 0,315432 0,327533 S
 2,08760980114 4,36397634112 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,78314311806 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,09907405295 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,38950517001 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,46322962351 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,03985756404 0 0,083076 0,330307 0,315432 0,327533 S
 2,37663277624 3,5020606854 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,11975936209 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,26996112951 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,07811312091 0 0,083076 0,330307 0,315432 0,327533 S
 2,34925392994 4,47241628684 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,33779325672 0 0,083076 0,330307 0,315432 0,327533 S
 2,01191569294 4,16310311835 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,02118166318 0 0,083076 0,330307 0,315432 0,327533 S
 2,09562466792 4,0674877502 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,32989727823 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,60564090422 0 0,083076 0,330307 0,315432 0,327533 S
 2,17065254145 4,24149248596 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,9941995413 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,563942986 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,33049595504 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,22345688187 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,12555723679 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,76814884044 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,2548722267 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,95040598862 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,00327999789 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,79119168076 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,00374088987 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,09402332803 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,66940734509 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,88950460834 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,89858618092 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,21857716623 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,15356852933 0 0,083076 0,330307 0,315432 0,327533 S
 2 4,37813421833 0 0,083076 0,330307 0,315432 0,327533 S
 2 3,36083493372 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,60838264543 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,31238753087 0 0,107766 0,300927 0,288565 0,302558 S
 2,06249201153 2,61700365974 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,41985940042 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,10568696827 0 0,107766 0,300927 0,288565 0,302558 S
 2,11175364219 2,58133859126 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,55649486904 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,14420162126 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,26959763572 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,87274462149 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,29427067608 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,603325256 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,4005784764 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,84731207554 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,36320519216 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,64175667157 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,52969338971 0 0,107766 0,300927 0,288565 0,302558 S
 2,48699482149 2,53882571113 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,3054782322 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,74394867503 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,10121075171 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,24827734371 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,73490318831 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,2649911121 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,07214338235 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,00938494765 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,66435464593 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,8947339716 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,86490409927 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,28459565011 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,92556999016 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,18238958513 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,68716195973 0 0,107766 0,300927 0,288565 0,302558 S
 2,00005475723 2,64713126535 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,85986182451 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,78857711633 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,6312248055 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,42850387518 0 0,107766 0,300927 0,288565 0,302558 S
 2,49559982659 3,16447521473 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,02245747477 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,98742555041 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,03582195858 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,92013030071 0 0,107766 0,300927 0,288565 0,302558 S
 2,37926038353 3,05051197979 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,20575391529 0 0,107766 0,300927 0,288565 0,302558 S
 2 3,23861041462 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,58803075926 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,73249004177 0 0,107766 0,300927 0,288565 0,302558 S
 2 2,79843638077 0 0,107766 0,300927 0,288565 0,302558 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2,42611952055 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2,33201278926 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2,43277801456 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2,04697712561 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2,02550834895 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2,21610924271 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 2 2 0 0,130446 0,288674 0,274897 0,29182 S
 39,8172990546 3,87850847662 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 37,0013315273 4,22725151236 0,717855860173 0,388474 0,0796014 0,0715557 0,0737911 S
 36,8893126868 3,9523966556 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 41,2621225887 4,20012488632 1 0,388474 0,0796014 0,0715557 0,0737911 S
 40,8843698828 3,86892665715 0,0706041548228 0,388474 0,0796014 0,0715557 0,0737911 S
 40,0310071805 3,52154486616 0,249220714562 0,388474 0,0796014 0,0715557 0,0737911 S
 41,4816282431 4,28058992068 1 0,388474 0,0796014 0,0715557 0,0737911 S
 37,5754379766 3,54649927591 0,18590134351 0,388474 0,0796014 0,0715557 0,0737911 S
 38,8320080936 4,33421576263 0,523346361494 0,388474 0,0796014 0,0715557 0,0737911 S
 36,9080164522 3,93705926018 0,306334531201 0,388474 0,0796014 0,0715557 0,0737911 S
 38,1264195934 4,25229438639 0,718494951966 0,388474 0,0796014 0,0715557 0,0737911 S
 39,603400474 3,73497476977 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 37,7213033775 3,68327723865 0,195990026988 0,388474 0,0796014 0,0715557 0,0737911 S
 40,1121771678 4,21419144632 0,018649807058 0,388474 0,0796014 0,0715557 0,0737911 S
 38,1635695555 4,21426492247 0,0228029018977 0,388474 0,0796014 0,0715557 0,0737911 S
 39,4487002583 4,41756658255 0,406826045294 0,388474 0,0796014 0,0715557 0,0737911 S
 38,9242606354 3,695628388 0,53500567362 0,388474 0,0796014 0,0715557 0,0737911 S
 37,9541107611 3,83394311312 0,466109494475 0,388474 0,0796014 0,0715557 0,0737911 S
 35,8614003803 4,18101253192 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 36,8591484628 4,26739500146 0,649171218195 0,388474 0,0796014 0,0715557 0,0737911 S
 37,6675547619 4,46774582372 0,623241389516 0,388474 0,0796014 0,0715557 0,0737911 S
 40,0353265104 3,54609616552 0,0896453913778 0,388474 0,0796014 0,0715557 0,0737911 S
 39,7785449225 4,44147756623 0,600927505931 0,388474 0,0796014 0,0715557 0,0737911 S
 40,9340148244 3,58182533461 0,494278342971 0,388474 0,0796014 0,0715557 0,0737911 S
 36,3246339294 4,05150475497 0,213488794273 0,388474 0,0796014 0,0715557 0,0737911 S
 36,3016350257 3,7607574398 0,415155218582 0,388474 0,0796014 0,0715557 0,0737911 S
 38,0224743111 3,92762530178 0,512167107607 0,388474 0,0796014 0,0715557 0,0737911 S
 41,2313727878 3,74423483663 0,482141302488 0,388474 0,0796014 0,0715557 0,0737911 S
 39,6856581124 3,72717833507 0,53357945573 0,388474 0,0796014 0,0715557 0,0737911 S
 38,4128604851 3,7358799114 0,304820211036 0,388474 0,0796014 0,0715557 0,0737911 S
 35,6895052876 4,23898330048 0,00725955780318 0,388474 0,0796014 0,0715557 0,0737911 S
 39,0440748376 4,06731787871 0,995752580429 0,388474 0,0796014 0,0715557 0,0737911 S
 38,3842648611 3,93269344058 0,30692484835 0,388474 0,0796014 0,0715557 0,0737911 S
 39,82022609 4,0297368342 0,278417433836 0,388474 0,0796014 0,0715557 0,0737911 S
 37,3046225569 3,57274944913 0,651934537549 0,388474 0,0796014 0,0715557 0,0737911 S
 38,5231736353 4,23461019192 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 39,502722082 4,09179211304 1 0,388474 0,0796014 0,0715557 0,0737911 S
 39,6441751736 3,65565747965 0,69481297108 0,388474 0,0796014 0,0715557 0,0737911 S
 41,4668623493 4,23037491421 0,0185053513779 0,388474 0,0796014 0,0715557 0,0737911 S
 39,6793547348 3,55918674532 0,601741790442 0,388474 0,0796014 0,0715557 0,0737911 S
 38,1225628968 3,6297885807 0,703529825436 0,388474 0,0796014 0,0715557 0,0737911 S
 36,1684109656 4,22210673099 0,978941659896 0,388474 0,0796014 0,0715557 0,0737911 S
 38,3875856049 3,89070845153 0,767035912157 0,388474 0,0796014 0,0715557 0,0737911 S
 41,0621758851 3,66240395879 0,463942289315 0,388474 0,0796014 0,0715557 0,0737911 S
 38,5249505453 3,64568293952 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 37,8636384999 3,51963821734 0,278401270832 0,388474 0,0796014 0,0715557 0,0737911 S
 41,0785142761 4,24868526308 0,814442949708 0,388474 0,0796014 0,0715557 0,0737911 S
 39,8356751248 3,60796139558 0,05 0,388474 0,0796014 0,0715557 0,0737911 S
 40,4131149731 4,30078433764 0,568091706512 0,388474 0,0796014 0,0715557 0,0737911 S
 39,8209096778 4,39632586185 0,5 0,388474 0,0796014 0,0715557 0,0737911 S
 45,3280046185 3,46964524229 0,134478415565 0,420316 0,0571285 0,0508797 0,0542069 S
 48,0260482854 2,90648812691 0,358593746277 0,420316 0,0571285 0,0508797 0,0542069 S
 47,4112322033 3,04027510253 0,466567578643 0,420316 0,0571285 0,0508797 0,0542069 S
 42,9755427735 3,27247349479 0,557474631203 0,420316 0,0571285 0,0508797 0,0542069 S
 47,7352623326 3,20589047695 0,510923432112 0,420316 0,0571285 0,0508797 0,0542069 S
 43,2270318986 2,82026411354 0,00987762928739 0,420316 0,0571285 0,0508797 0,0542069 S
 48,9210932551 2,71989831462 0,491896161822 0,420316 0,0571285 0,0508797 0,0542069 S
 49,1115077753 3,45877124491 0,267984748394 0,420316 0,0571285 0,0508797 0,0542069 S
 41,7107245061 3,11889533733 0,841908881549 0,420316 0,0571285 0,0508797 0,0542069 S
 44,8610897648 3,45921064189 0,287647068556 0,420316 0,0571285 0,0508797 0,0542069 S
 46,7891196435 2,61308990432 0,841500516407 0,420316 0,0571285 0,0508797 0,0542069 S
 41,8115223938 3,42898438713 0,391517896135 0,420316 0,0571285 0,0508797 0,0542069 S
 46,5454163971 2,99312571757 0,235341282832 0,420316 0,0571285 0,0508797 0,0542069 S
 45,2272972696 3,40701845363 0,320061692078 0,420316 0,0571285 0,0508797 0,0542069 S
 45,1332555159 3,33166672508 0,0210296839532 0,420316 0,0571285 0,0508797 0,0542069 S
 48,1744008023 2,54809960236 0,398616431604 0,420316 0,0571285 0,0508797 0,0542069 S
 46,1524520853 2,93637291135 0,195736019047 0,420316 0,0571285 0,0508797 0,0542069 S
 43,0837257375 3,43928874274 0,496014510916 0,420316 0,0571285 0,0508797 0,0542069 S
 44,7723501997 2,74576789199 0,000791364889834 0,420316 0,0571285 0,0508797 0,0542069 S
 46,8151527983 3,25252136903 0,670954040348 0,420316 0,0571285 0,0508797 0,0542069 S
 46,4805364087 2,79927659814 0,486149558666 0,420316 0,0571285 0,0508797 0,0542069 S
 48,2751670543 2,74069044114 0,535251168186 0,420316 0,0571285 0,0508797 0,0542069 S
 43,127183254 2,89173906334 0,525401336041 0,420316 0,0571285 0,0508797 0,0542069 S
 46,3573820141 3,28672960787 0,0597111748268 0,420316 0,0571285 0,0508797 0,0542069 S
 44,3232304426 2,56829768333 0,290166751798 0,420316 0,0571285 0,0508797 0,0542069 S
 41,9817344312 2,9101146291 0,403148966873 0,420316 0,0571285 0,0508797 0,0542069 S
 44,4803182419 2,86905502168 0,548922989736 0,420316 0,0571285 0,0508797 0,0542069 S
 46,7346034024 3,2976094926 0,252551479238 0,420316 0,0571285 0,0508797 0,0542069 S
 48,0928899878 2,54179849107 0,443665605373 0,420316 0,0571285 0,0508797 0,0542069 S
 44,4938295594 2,5790889774 0,533664226537 0,420316 0,0571285 0,0508797 0,0542069 S
 47,9757481665 2,68882231523 0,0997959861335 0,420316 0,0571285 0,0508797 0,0542069 S
 46,9169067294 2,53704469857 1 0,420316 0,0571285 0,0508797 0,0542069 S
 43,7644396273 3,31809506292 0,207643021257 0,420316 0,0571285 0,0508797 0,0542069 S
 44,3332214203 3,37013518158 0,492354849452 0,420316 0,0571285 0,0508797 0,0542069 S
 48,1850898974 3,17011301055 0,344923827957 0,420316 0,0571285 0,0508797 0,0542069 S
 42,6641477546 3,44487718131 1 0,420316 0,0571285 0,0508797 0,0542069 S
 44,6365583958 2,93934031782 0,129686203827 0,420316 0,0571285 0,0508797 0,0542069 S
 49,1329342428 2,95455383999 0,548633896227 0,420316 0,0571285 0,0508797 0,0542069 S
 48,544096473 3,19592237732 0,267206686791 0,420316 0,0571285 0,0508797 0,0542069 S
 46,1650646255 2,82088595069 0,743447714977 0,420316 0,0571285 0,0508797 0,0542069 S
 49,1631457776 2,85280212274 0,39443118627 0,420316 0,0571285 0,0508797 0,0542069 S
 42,5087641148 2,79353828942 0,677757132919 0,420316 0,0571285 0,0508797 0,0542069 S
 42,4628024273 2,52335927302 0,100318441461 0,420316 0,0571285 0,0508797 0,0542069 S
 44,7914595767 2,76204036605 0,812266049913 0,420316 0,0571285 0,0508797 0,0542069 S
 48,9223159264 2,84014786405 0,681438386584 0,420316 0,0571285 0,0508797 0,0542069 S
 44,2192371849 3,32024794246 1 0,420316 0,0571285 0,0508797 0,0542069 S
 42,4456672214 2,90782747127 0,802341463155 0,420316 0,0571285 0,0508797 0,0542069 S
 42,0400229954 2,63832349199 0,05 0,420316 0,0571285 0,0508797 0,0542069 S
 48,3585673165 3,4426405369 0,537324277871 0,420316 0,0571285 0,0508797 0,0542069 S
 41,9554288957 2,59333108833 0,677885789226 0,420316 0,0571285 0,0508797 0,0542069 S
 2,03084576604 3,24013721652 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,44415774816 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,97609216233 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,37487396683 2,72198310993 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,97562045989 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,45708395206 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,78494286152 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,93567199164 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,0602697861 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,23535379001 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,05742907875 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,49966660637 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,27293138585 3,08184930933 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,85326962995 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,07398892459 3,16847909924 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,0521636969 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,36733537249 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,36158935253 3,25639056734 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,39211769039 0,98551891337 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,14223381655 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,59087627988 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,40804079555 0,985564482276 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,536319659 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,00017285448 3,07002401652 0,991186544165 0,422673 0,0391384 0,0356485 0,0375976 S
 2,30533612018 2,71526043643 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,00851463383 2,58849581401 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,98963890965 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,05634286643 2,52244905184 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,86011554233 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,76479558066 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,1539951468 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,06696566897 2,76093613087 0,984255558418 0,422673 0,0391384 0,0356485 0,0375976 S
 2,27104257986 2,74101880977 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,7164892123 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,37340388039 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,51348270917 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2,4936261222 3,01800344352 0,985014669249 0,422673 0,0391384 0,0356485 0,0375976 S
 2,31226927216 2,85717791502 0,982078607763 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,11939254383 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,06775098555 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,83637675002 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,36956665083 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,10524917417 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,70588451785 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,53787762355 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,58354158847 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,50751112275 0,990221766049 0,422673 0,0391384 0,0356485 0,0375976 S
 2 3,19828851467 0,989419648187 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,68330525907 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,6205857087 1 0,422673 0,0391384 0,0356485 0,0375976 S
 2 2,58980095626 0,957191728295 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,34591930631 0,948629502007 0,441196 0,0358967 0,0326292 0,0344847 S
 2,31731453261 2,92490698746 0,957620269799 0,441196 0,0358967 0,0326292 0,0344847 S
 2,02444123524 2,54615299363 0,950928067804 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,43073114415 0,963473227902 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,63332394707 0,963149060306 0,441196 0,0358967 0,0326292 0,0344847 S
 2,24660279816 3,05477485007 0,95 0,441196 0,0358967 0,0326292 0,0344847 S
 2,00233528524 2,99897962351 0,9639172304 0,441196 0,0358967 0,0326292 0,0344847 S
 2,07608426417 3,02602461453 0,959752139018 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,73821375204 0,971967722719 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,619406848 0,969564367837 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,74710709278 0,974159524903 0,441196 0,0358967 0,0326292 0,0344847 S
 2,30057024637 3,23730375804 0,938751987582 0,441196 0,0358967 0,0326292 0,0344847 S
 2,00037987349 3,05319392767 0,95 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,36290529639 0,970281573713 0,441196 0,0358967 0,0326292 0,0344847 S
 2,03919209566 2,52284777969 0,966079386541 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,75613708907 0,955315253319 0,441196 0,0358967 0,0326292 0,0344847 S
 2,31605852604 3,20937939131 0,942905304235 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,46366682374 0,9582748839 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,711962336 0,955686214035 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,06853271294 0,97031352676 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,01049453937 0,943987503865 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,12925179156 0,942980691004 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,97771481428 0,942923492224 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,61742815724 0,955297168646 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,55888376948 0,943948818117 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,07200053623 0,940171578505 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,61875394909 0,949906177638 0,441196 0,0358967 0,0326292 0,0344847 S
 2 3,23664898225 0,949686431899 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,88411967819 0,972811774405 0,441196 0,0358967 0,0326292 0,0344847 S
 2,00179482258 2,77279986332 0,95 0,441196 0,0358967 0,0326292 0,0344847 S
 2 2,87491671648 0,973201071746 0,441196 0,0358967 0,0326292 0,0344847 S
 2,15905843447 2,799146303 0,949144743391 0,441196 0,0358967 0,0326292 0,0344847 S
