0 18.7959741154 3.47467390167 0.0 0.00900173 0.267205 0.261971 0.266923 N
1 13.275619793 2.96487636165 0.0 0.00985956 0.259264 0.253973 0.258887 N
2 10.8975503207 2.70969238258 0.0 0.00997639 0.256986 0.251503 0.256516 N
3 10.4041607155 2.7678255705 0.0 0.0104213 0.255358 0.250056 0.255104 N
4 8.79296787476 2.94008701709 0.0 0.0106044 0.253247 0.248009 0.252956 N
5 8.27024497404 2.62427434103 0.0 0.0108852 0.248894 0.243521 0.248512 N
6 5.52452970898 3.15232838484 0.0 0.0116286 0.242855 0.23726 0.242463 N
7 37.6014191703 2.0 0.0 0.0125856 0.204869 0.200071 0.20363 N
8 18.2415116693 2.0 0.0 0.012713 0.194229 0.189516 0.193111 N
9 12.7679455265 2.0 0.0 0.0130296 0.188019 0.183258 0.186758 N
10 10.7789611791 2.0 0.0 0.0133905 0.185665 0.180876 0.184348 N
11 9.60059007173 2.0 0.0 0.0134821 0.183211 0.178539 0.181995 N
12 7.0402211216 2.0 0.0 0.014287 0.177174 0.172057 0.1757 N
13 5.89542063737 2.0 0.0 0.0163016 0.174128 0.168903 0.172582 N
14 4.70572260722 2.0 0.0 0.0177784 0.168074 0.162957 0.166491 N
15 3.56563608859 2.0 0.0 0.0226231 0.1636 0.159053 0.162368 N
16 2.86327367133 2.0 0.0 0.026926 0.160205 0.156303 0.159384 N
17 2.0 2.0 0.0 0.0431004 0.13865 0.136192 0.138648 N
18 20.3743547259 2.03200835984 1.0 0.270889 0.0385879 0.0376327 0.0382134 N
19 18.9956410196 2.0 1.0 0.271006 0.0385725 0.0376188 0.0381991 N
20 7.28027745384 2.0 0.964079732103 0.276454 0.0381787 0.0368181 0.0376312 N
21 2.00665908691 2.0 0.989356928034 0.282013 0.038501 0.036779 0.0381451 N
22 6.48456062679 2.0 1.0 0.282743 0.0378731 0.0366182 0.0374679 N
23 3.96731037438 2.0 0.971840503575 0.284309 0.0371586 0.0357552 0.0367035 N
24 4.96611052319 2.0 0.972742419204 0.288689 0.0362972 0.0349026 0.0357714 N
25 2.0 2.0 0.935457791487 0.289546 0.0364327 0.0347045 0.0360937 N
26 2.8925358839 2.04138157597 0.940446088318 0.293769 0.0358847 0.0344679 0.0355097 N
27 6.37529414321 2.0 0.904740520538 0.295335 0.0347202 0.0334983 0.0342668 N
28 9.27342803086 2.0 1.0 0.298885 0.0334443 0.0324061 0.0330044 N
29 14.3508303442 2.0 1.0 0.299743 0.0334014 0.0323744 0.0329796 N
30 10.0678123192 2.03606395363 0.913917022567 0.306106 0.0327387 0.0317938 0.032341 N
31 12.280410099 2.0 1.0 0.307615 0.032043 0.0310592 0.0315852 N
32 2.06050217812 2.05234810111 0.868629026061 0.309887 0.0325293 0.0309195 0.0322076 N
33 7.1517485191 2.0 0.922386499146 0.312944 0.0307703 0.0297033 0.0303923 N
34 2.98432034814 2.30312765417 0.873918676927 0.314815 0.0305687 0.0293387 0.0302264 N
35 12.6382947167 2.4552731793 0.828307512256 0.315595 0.029047 0.0281777 0.0286568 N
36 7.62139343936 2.13301266732 0.90021573696 0.319267 0.0277445 0.0268512 0.0273699 N
37 5.41303247764 2.30978607971 0.858598604984 0.325659 0.0279524 0.0268406 0.0275564 N
38 6.93760490354 2.0005935287 0.856682527935 0.328166 0.0265695 0.0256397 0.0261868 N
39 2.76245778679 2.00064388029 0.810611535096 0.333691 0.0265783 0.0254337 0.0262778 N
40 14.9965984517 2.00828313887 0.826919288172 0.338436 0.0232717 0.0226148 0.0229894 N
41 3.29565976067 2.0 0.747934727522 0.354162 0.0228098 0.0218175 0.0225493 N
